zip_code,distance_min,count_within_20,count_within_60,count_within_100
70002,1.3787442567704085,38,144,231
70003,1.9168927870459818,37,149,235
70005,2.636758653201671,35,141,229
70006,1.38043024027984,38,145,235
70030,1.3591200922684479,38,144,230
70031,0.07655103092595839,39,148,236
70032,0.1725170956935791,29,130,222
70036,0.33304204409079746,30,118,207
70037,2.2572103433530852,29,123,210
70038,1.8114107853076804,5,32,134
70039,0.4444836696270346,41,149,235
70040,8.680015923563833,20,111,204
70041,2.8362647357369126,7,45,151
70043,0.3778697757879932,27,127,221
70047,0.430648125740223,37,153,241
70049,1.5656884090107561,37,160,251
70050,2.4912476621663635,7,48,151
70051,1.6468744780241595,35,164,258
70052,0.4295516970125831,35,163,257
70053,0.2504890274790702,31,131,224
70056,0.6680606708943658,30,129,222
70057,1.7266489631925923,41,156,245
70058,1.2939967023381809,32,132,220
70062,1.3394180413722925,38,152,235
70065,1.0898579225316913,38,153,237
70067,1.0581693312165763,26,115,206
70068,6.191957693737249,28,164,255
70070,5.4906279026056035,41,138,228
70071,0.9753965746428992,36,163,257
70072,0.7942889715260864,35,132,221
70075,0.42894708091635625,26,124,220
70076,1.3570749280861196,36,163,258
70079,0.5167191851098014,37,158,246
70080,1.1611954963561582,40,150,235
70082,2.000746950507238,4,78,181
70083,10.255175381757564,4,81,179
70084,0.7137631301696549,38,165,254
70085,9.19540458478546,11,97,208
70086,1.2731571068187941,37,173,263
70087,0.8522543870264093,36,152,238
70090,2.1015132386912527,42,161,250
70091,12.098938455273093,4,9,103
70092,0.2719277594930157,25,118,215
70094,1.0420900464428662,42,142,230
70112,3.573226346514358,34,136,228
70113,2.954564414837343,35,135,228
70114,2.2071875876076903,30,132,225
70115,2.6098607055182366,35,135,226
70116,4.029155727839788,32,136,227
70117,2.0533911351603775,30,132,228
70118,2.1031164965552183,37,137,228
70119,4.221006954148813,35,136,228
70121,0.5167568601332925,40,141,229
70122,5.51017132004153,30,139,233
70123,0.8806123731975279,41,142,232
70124,4.447351044250111,33,139,231
70125,3.1829774378240736,35,137,227
70126,4.4718809659703975,28,136,231
70127,4.274933166142926,26,129,233
70128,2.0435689384885345,27,134,236
70129,6.965976761645998,14,110,231
70130,2.170125349526588,33,134,226
70131,2.6134918843420483,27,126,220
70139,3.0014171121869766,33,134,227
70163,3.104556832029301,34,136,228
70301,3.0253618551985273,40,148,244
70339,3.4933535357388226,16,150,257
70340,0.40130091721048594,13,125,236
70341,1.2509044422043276,23,162,267
70342,0.5628743517226072,11,125,235
70343,3.0192182339201987,19,114,212
70344,18.549994079159507,2,77,160
70345,4.762395401362998,10,111,198
70346,4.06674896140157,35,170,275
70352,7.381514041049415,20,135,234
70353,2.0048594029716273,8,102,191
70354,1.6863832928349538,6,101,189
70355,5.757589154355435,31,135,224
70356,8.00873128172577,16,129,231
70357,10.53406458005851,3,78,167
70358,0.20607063692684577,2,66,148
70359,1.2021991742959985,24,138,233
70360,4.543457027243728,21,124,222
70363,2.8669055528770744,18,116,217
70364,0.6839498096350904,22,128,229
70372,3.614102144886801,25,146,243
70373,4.0153684767516085,17,119,203
70374,3.3452408888026337,21,119,213
70375,1.430436198274278,28,136,223
70377,8.724469731249243,9,103,187
70380,3.156945036070661,15,135,238
70390,2.8466332931800764,29,158,254
70391,0.3552951058821323,25,160,262
70392,2.8277001001110196,11,128,243
70393,2.891546628393885,32,166,260
70394,2.728161079560916,26,135,230
70395,3.0902687869869867,26,137,234
70397,5.068447032201227,9,101,201
70401,1.8918175327707296,14,157,285
70402,1.077339498008602,14,160,287
70403,2.347094359162597,12,164,288
70420,4.582978276458339,13,114,265
70422,1.9393094900852388,13,131,300
70426,2.671474170392746,5,74,276
70427,3.862420677213722,8,90,277
70431,4.333839376864276,11,104,270
70433,2.109085056297473,9,139,267
70435,5.259028486956941,7,133,273
70436,2.0504027264997933,10,119,309
70437,1.1419446543944778,13,137,276
70438,2.0585503407487757,7,77,286
70441,5.143950050872993,8,105,319
70442,9.355439716446933,14,130,289
70443,1.742312069783224,14,145,296
70444,2.059100983231789,9,93,306
70445,4.39857841972203,11,112,256
70446,8.971751897558683,15,143,288
70447,2.846135619006215,10,151,266
70448,3.170700694529899,8,130,259
70449,7.68055843925947,25,170,274
70450,9.08689980053749,8,78,288
70451,0.23398482743473206,13,159,290
70452,4.660277349032164,12,106,257
70453,6.692793054467384,15,127,313
70454,7.326255120078437,10,162,265
70455,8.059379252310949,15,153,279
70456,1.5988684153116386,11,121,305
70458,1.9351104099425807,9,107,246
70460,3.5380814695015497,10,110,248
70461,5.344008921254743,8,100,241
70462,1.6052684593199789,12,171,283
70463,0.5859956211182136,10,102,273
70464,6.853098486740906,13,107,266
70465,1.4746432468458985,9,106,309
70466,0.9904787084714143,13,156,292
70471,2.726875740047321,10,132,261
70501,3.3756603733861166,28,117,265
70503,2.9852687303573036,28,104,247
70506,3.0653574601811764,28,103,246
70507,2.445575566248475,27,116,262
70508,3.6700383983379674,28,110,252
70510,6.830730523355777,7,76,214
70512,1.1632295673108308,21,127,275
70513,6.3844050478361325,15,94,234
70514,0.8198140192607009,10,127,253
70515,2.665276299900785,15,104,231
70516,2.23391672459458,21,106,234
70517,2.26061379138098,22,133,277
70518,1.607876537954163,24,117,254
70519,0.8661029920613676,22,112,248
70520,1.2148988063562556,27,119,259
70523,5.9349504903529535,12,139,256
70524,0.9311744517695459,16,106,253
70525,0.5977477329481032,23,108,247
70526,0.585594372479219,20,97,223
70528,0.9189932043826926,15,93,234
70529,3.0094872221034756,23,100,234
70531,0.8621166438908069,16,94,212
70532,1.960986112783816,12,104,223
70533,4.755697534619738,11,85,225
70534,2.869938677614325,16,95,216
70535,1.8709062508526355,15,104,246
70537,3.406485600564321,16,92,212
70538,11.314085082808436,8,93,229
70541,0.5024667518917458,23,123,262
70542,4.84433070170857,10,76,200
70543,0.7274145944144792,17,100,224
70544,1.145622635695707,11,124,256
70546,3.1054851919461393,17,92,206
70548,15.154042531118828,2,69,189
70549,7.665644938076099,10,76,181
70550,0.4910698928888513,21,109,258
70552,3.9274729918434215,15,134,267
70554,4.122593470975247,12,115,251
70555,2.154835685006625,19,90,232
70556,1.706028057178122,13,91,210
70558,0.8532058201615877,21,97,239
70559,0.5237592068231257,13,84,208
70560,5.8497800478782915,15,98,238
70563,3.424958672068906,16,129,262
70570,1.2468166900644193,18,119,268
70575,2.6110181657054103,11,80,218
70576,0.24743930758316246,12,110,252
70577,0.9827161299548327,18,130,275
70578,0.6571711727112979,24,100,226
70580,0.45947379198194505,10,115,253
70581,1.4540252814591104,16,87,199
70582,3.7637757210635003,19,131,264
70583,1.8240458377118167,27,108,246
70584,2.3878200714950766,24,114,257
70585,0.6577094659089495,13,105,263
70586,5.032752975708078,13,114,260
70589,5.6080357831646355,14,122,283
70591,1.9184066940282762,12,84,195
70592,1.4512847070529769,22,101,245
70601,1.7734915212538223,10,71,191
70605,2.2497872082725494,10,67,182
70607,9.397590561133484,10,59,172
70611,1.9949098714373117,14,77,202
70615,5.76475655605679,13,76,194
70630,8.108800153553442,6,66,169
70631,13.225964886812791,3,53,177
70632,14.513254358815288,1,53,150
70633,3.608019225713132,13,78,212
70634,4.84206943053284,7,81,235
70637,10.234506925846352,7,92,225
70638,1.2015256253482633,7,104,248
70639,12.824272781899452,8,76,246
70640,0.897870342680198,14,88,201
70643,19.56976606851646,1,53,159
70644,5.152877851315824,6,96,229
70645,5.62320664468452,4,59,172
70646,1.565603724997517,9,73,177
70647,1.2451680976225061,14,82,192
70648,2.7386039257909855,9,90,213
70650,0.33113365371002795,12,80,190
70651,5.992366931496506,8,91,217
70652,2.338628269174353,8,79,220
70653,6.587822655615286,5,76,229
70654,7.745398848781952,8,101,225
70655,4.471459168598452,8,106,230
70656,2.9595104534787104,6,97,252
70657,6.695791107684703,10,79,206
70658,0.42665267737801077,8,83,213
70659,0.114648120964953,8,82,247
70660,1.8962228953095257,6,80,219
70661,3.072316369023621,10,74,209
70662,3.0110430710757496,8,88,232
70663,4.3440483548466755,11,75,202
70665,6.112177575321366,11,68,178
70668,1.1245383840860652,10,66,197
70669,1.3565298201556006,10,71,191
70706,3.4097572327533876,21,132,303
70710,0.8840052241323108,27,159,296
70711,1.780949360873585,15,160,295
70712,12.93831767913018,4,119,287
70714,1.8354556428050384,24,138,309
70715,5.302742026220467,10,125,294
70719,2.01486534092568,24,156,298
70721,2.4613137923409063,35,166,281
70722,4.1295899529478906,9,106,321
70723,0.6623504702449774,37,173,263
70725,2.749983170460081,35,173,271
70726,4.265952750376977,26,161,293
70729,4.155844023507013,23,145,313
70730,5.917142239523261,12,115,313
70732,1.8038178272093743,13,134,292
70733,1.274444128948686,33,173,280
70734,4.426944463935761,37,167,279
70736,6.202151606598203,21,141,315
70737,0.6364261392485173,37,174,281
70739,1.9936824397776107,24,131,306
70740,7.215305595177544,13,151,294
70743,0.36770091320922366,38,166,258
70744,5.89470234910567,18,154,299
70747,10.585417467925021,9,122,289
70748,1.4300040302550692,11,118,317
70749,3.087731657934444,18,141,316
70750,2.418622461587238,18,134,287
70752,3.163745605408856,19,143,311
70753,5.543688094479173,8,118,287
70754,6.05848289883653,22,169,287
70755,2.4510815660540066,12,134,295
70756,3.2580024482352634,12,132,292
70757,0.10232841821857033,14,146,298
70759,2.91584125984812,12,127,298
70760,0.8329137131418749,14,138,300
70761,4.424444401918427,9,94,331
70762,5.014930767192058,17,143,305
70763,0.41525646263151145,38,167,256
70764,1.6423317352071232,21,163,285
70767,5.57212762283229,25,159,307
70769,1.1164872062551974,34,168,286
70770,5.478687564981074,20,129,314
70772,0.6542082463016701,14,150,300
70773,4.94693979575296,21,143,313
70774,6.680475499459487,31,176,271
70775,5.065497468181741,10,123,305
70776,1.2335537556334786,32,169,284
70777,3.825429269686939,14,119,315
70778,1.7480466292534953,35,177,272
70780,3.6016806525463854,28,164,289
70782,13.94536762900991,7,114,292
70783,1.2681153484468222,15,137,310
70785,5.684554900335173,21,142,301
70787,12.70061768195003,8,113,298
70788,1.9825948532928348,25,167,278
70789,1.939176076775064,9,100,326
70791,0.9965634999602851,23,131,313
70801,1.44886063481074,29,155,302
70802,1.9179323430677604,30,156,302
70803,2.8866808227512974,29,156,297
70805,3.0847062738100997,29,152,303
70806,0.6072455953760605,30,158,300
70807,4.572589558240009,29,150,311
70808,2.6388887756050656,31,164,296
70809,0.3024493896561342,30,163,294
70810,1.658096017722061,31,164,291
70811,0.9660066404274484,26,150,307
70812,0.15327935531017114,26,152,303
70814,1.3929153769639688,28,157,300
70815,2.584406715403084,30,156,297
70816,2.3805242866638743,29,162,293
70817,1.5374193303473507,31,166,291
70818,1.3906187651643058,24,143,304
70819,2.478600209171172,28,157,296
70820,3.5001240033530228,27,160,295
70836,1.154059596853501,30,163,296
71001,3.4011431023911487,14,108,265
71003,1.9691751184042827,15,111,277
71004,1.3362014801176774,16,112,278
71006,6.757922153300747,16,108,283
71007,5.659007341325371,10,103,274
71008,1.172666063059016,19,114,262
71016,3.587651163048943,15,116,256
71018,0.7399689283345879,11,111,285
71019,1.1208252370954064,10,103,259
71021,0.15128122893360585,10,111,283
71023,3.362988934528798,12,110,280
71024,3.630233593174048,16,110,277
71027,2.9036432311925564,9,111,275
71028,2.2439408695469942,17,112,273
71029,0.5802446828021305,12,107,281
71030,1.564108489738252,12,104,264
71031,1.3263668914332327,16,108,257
71032,1.1059677468698998,11,100,265
71033,3.245694001645059,10,107,275
71034,0.4717935326886862,11,107,268
71037,8.0131734179754,15,110,274
71038,4.465450174570185,5,105,285
71039,2.19644280817028,16,112,279
71040,3.1053948556219804,8,107,280
71043,0.3478736392914903,14,107,279
71044,3.2460982237106033,13,107,276
71045,1.3931195215262313,16,112,270
71046,1.9964203253321935,12,100,265
71047,6.266927965843007,10,102,269
71048,3.617349744324837,11,102,273
71049,2.7638334672913505,12,94,260
71051,11.374709392816868,13,111,269
71052,3.0874216123710743,13,98,257
71055,4.131579065723354,16,106,283
71060,2.3207691211413146,14,112,286
71061,2.5917954562406482,13,111,283
71063,6.621267926103875,10,97,249
71064,1.2065410009115103,14,108,281
71065,1.165559467689632,13,98,255
71067,4.341715187378913,14,104,285
71068,3.593043284290437,14,109,270
71069,0.6471209833740346,13,109,277
71070,4.650168945667968,14,113,257
71071,1.7866824765258051,10,111,284
71072,0.967082737455382,9,111,285
71073,2.1738247069658194,16,111,278
71075,3.0980096577859113,9,113,279
71078,1.9424552744076835,12,101,271
71079,6.082931712239545,10,103,276
71082,2.9406582431747994,12,111,284
71101,3.9845046191839604,15,100,283
71103,2.275720258679044,14,101,281
71104,3.9399504916454102,15,99,285
71105,5.044631285756522,13,104,287
71106,7.134515568802918,12,106,279
71107,1.880741525242569,14,108,279
71108,1.6107344181243006,14,101,285
71109,1.0791893551850882,15,99,282
71110,4.293077873232007,13,110,278
71111,3.9134119562602505,13,101,278
71112,5.494879751483278,12,107,280
71115,6.572817873512758,11,112,275
71118,4.980451840926351,13,96,279
71119,4.375109729063158,14,110,279
71129,4.503740706664667,11,104,271
71201,1.9458754713503115,13,94,239
71202,3.569813884385332,13,97,240
71203,1.849390124411066,15,87,235
71209,0.8683985588286569,15,93,236
71219,5.17800709571509,7,88,243
71220,6.179157843648206,9,82,248
71222,0.12885923506258098,10,100,269
71223,2.481689648958121,10,78,244
71225,0.9168627664506469,15,98,253
71226,4.122644220279615,10,108,255
71227,2.5819370628788736,16,99,255
71229,4.212704972372243,15,84,240
71232,3.564949452674056,7,78,233
71233,0.5866743409510393,7,76,213
71234,4.974845843417266,16,100,258
71235,1.2587945903343238,13,102,265
71237,0.9055392704113769,7,74,233
71238,3.4974065600933937,11,100,258
71241,2.8818520547102286,10,95,260
71243,9.654612022251088,10,88,237
71245,0.9201812453577014,18,107,257
71247,0.49993923020946796,16,108,262
71250,5.843222949796319,9,74,240
71251,2.160681609642184,13,109,256
71253,0.48195787990430816,9,77,234
71254,4.279049709095861,8,76,240
71256,3.9567573753877916,8,106,276
71259,5.303782088183745,9,89,235
71260,0.6515157363893155,6,93,251
71261,5.629401985647165,9,77,241
71263,2.133251247153219,10,78,239
71264,1.5934464216843995,12,82,246
71266,4.886706146052116,8,76,237
71268,0.8473990357967628,18,108,263
71269,2.959863175912849,12,93,238
71270,2.998837952862955,16,107,258
71272,0.8673841206317654,15,105,254
71275,2.381753215722144,17,108,266
71276,11.556078286841762,5,75,233
71277,3.0471196806677434,9,100,268
71279,0.5001135907153037,14,92,240
71280,3.110247556523676,15,89,248
71282,2.027515832699044,6,78,223
71286,10.66085613011974,9,76,231
71291,2.3760576149088832,16,91,247
71292,5.6142070149218775,12,92,248
71295,1.4680116118000746,5,78,236
71301,1.263340133639121,13,94,275
71302,7.706990254060411,17,92,281
71303,4.6264933702352264,12,92,274
71316,13.52190747778097,3,98,286
71322,5.759620616828436,15,105,265
71323,1.0622678268763572,13,96,280
71325,2.0733599938128746,16,99,269
71326,5.429392928733656,13,78,251
71327,2.1526422727646617,13,108,282
71328,2.4080318204169373,9,87,281
71331,5.739150878932046,11,92,283
71333,3.5463461471056172,14,110,277
71334,2.011894465040925,15,73,257
71336,4.1520647334635115,6,73,236
71339,3.2553602923392444,11,110,284
71340,1.1496174883621568,9,88,258
71341,2.8884661919857164,15,100,272
71342,5.098806044743012,9,86,257
71343,8.18521922640187,7,83,275
71345,4.0691648862238905,13,123,282
71346,2.550407076574653,16,91,278
71350,1.2682762776278742,15,103,280
71351,6.75209824827246,12,96,286
71353,7.973990315633295,13,123,284
71354,3.2583306386938977,6,90,277
71355,4.584528703978993,10,109,281
71356,10.180853549498062,15,114,284
71357,4.781232677468405,4,78,226
71358,2.881989944076537,10,124,285
71360,3.3931044937703403,13,94,277
71362,4.713975148979474,13,117,286
71366,5.816702296719104,8,67,230
71367,7.091741436833939,17,108,264
71368,2.467573897264856,11,80,247
71369,5.096703076021472,12,121,282
71371,6.248069406431263,9,96,258
71373,11.082361116984346,3,87,280
71375,7.514363129147936,10,65,242
71377,2.73372724781635,9,76,268
71378,4.090061608758225,7,79,245
71401,7.398915271212948,9,92,250
71403,5.972158487214164,9,73,257
71404,4.166246218982585,13,99,250
71405,0.7519355395497416,13,91,277
71406,1.0486409977844684,11,94,253
71407,2.664598399531261,11,97,277
71409,5.611662335273431,11,92,270
71410,0.332890004908788,12,108,252
71411,1.571403307469345,17,107,249
71414,0.6343907710924213,14,106,253
71416,8.78527111123204,9,96,260
71417,3.101798974548063,11,97,270
71418,3.5887916354758573,5,97,233
71419,2.7609428735495674,11,88,247
71422,0.559366340558017,14,107,250
71423,2.935457565576699,12,99,269
71424,11.359264077908875,10,92,268
71425,8.278063874310288,10,88,245
71426,0.38200461171059147,11,80,252
71427,11.859902468457674,5,92,264
71429,3.021150570972021,6,81,249
71430,1.6870336914182382,11,100,267
71432,5.0879892788067345,11,102,259
71433,3.6398636184453808,10,104,252
71435,1.5136028912236115,8,100,238
71438,14.367488857233726,7,92,256
71439,0.7109720638356497,9,80,252
71441,5.373277224251668,10,101,244
71446,4.405477653822135,8,80,259
71447,8.713411537131305,8,96,261
71449,2.460513911096798,13,77,254
71450,6.493958164523164,15,98,245
71452,6.7654458134318265,10,93,258
71454,2.377953794019111,10,98,249
71455,10.15504611233644,6,90,261
71456,4.178118302914386,12,95,255
71457,0.8549535643114904,12,98,250
71459,0.4913222197000252,10,82,253
71461,1.6461849488229932,10,80,256
71462,3.2033310570684868,10,81,246
71463,2.6642392801976653,10,106,251
71465,3.8879217202017786,11,100,245
71466,12.94737577927891,8,90,264
71467,5.559509164061488,13,91,271
71468,12.349834736453388,12,87,261
71469,1.9861566872093805,14,96,255
71472,15.068665080320816,7,92,260
71473,3.2130115753688915,11,104,249
71474,1.1853161925675546,6,93,267
71479,3.080880622087976,11,104,253
71480,0.04003714223802996,12,103,247
71483,2.3583622136048845,11,103,251
71485,2.030773376297785,12,95,269
71486,1.5144058856559925,12,78,251
71601,7.5130578377631485,10,104,294
71602,2.618558103450451,10,113,294
71603,4.180577542679007,9,102,293
71630,2.009554262878768,12,90,258
71631,0.3163175613025862,12,83,276
71635,1.9227457663010112,7,88,260
71638,3.04684954827382,11,87,254
71639,1.2939141020327454,10,92,284
71640,1.47705187707812,9,81,232
71642,2.93967451213077,9,83,274
71643,2.1685186812303434,7,94,292
71644,1.3836136076370438,9,98,295
71646,0.9213425028052467,9,90,255
71647,6.590398316970156,8,81,273
71651,10.975416900429735,6,88,278
71652,5.1991525834336665,8,106,287
71653,2.1192697820994666,9,85,240
71654,1.475082043905832,9,88,262
71655,2.7618688203186785,8,78,273
71658,3.971756432180915,9,80,240
71659,6.300312212927408,9,100,294
71660,2.1573519505595824,12,95,288
71661,2.0680289863934025,10,83,238
71662,3.0952513609647503,9,91,279
71663,4.786752365894784,8,81,233
71665,4.471794727112435,9,103,293
71666,9.265995998215407,12,89,270
71667,1.1382599270418978,6,89,295
71670,3.3110546704862718,9,88,278
71671,1.754184128223967,9,77,277
71674,6.132094094874625,13,94,266
71675,2.441414851651294,7,76,278
71676,0.6247752140824117,9,76,239
71677,0.930422745643273,10,86,276
71701,2.047038584171776,8,97,287
71711,2.4297750555174127,8,93,290
71720,4.5397151007765,6,105,292
71722,2.4814547726676275,11,103,275
71724,0.2664984129128676,8,86,283
71725,1.5904096712603397,10,107,275
71726,2.984474723926445,11,98,288
71730,2.5214269932973914,10,96,283
71740,2.177988445827672,8,106,282
71742,2.992880676620268,9,106,284
71743,3.7197128758661537,11,97,283
71744,2.8405592291042208,12,81,283
71745,0.7081320716287097,9,86,284
71747,1.7883292020735035,7,85,256
71749,6.496384669012318,9,107,279
71751,2.308015351560886,9,89,285
71752,3.1476699506589254,10,103,276
71753,4.296417213070983,8,111,273
71758,9.078654337129022,8,95,287
71759,1.0341749497457617,7,88,288
71762,2.5691534734060193,8,92,287
71763,2.566598277667635,6,101,280
71764,1.2421100337162883,11,94,281
71765,2.849803562878707,7,88,262
71766,3.6254391775531274,10,95,284
71770,2.7590798602092,12,106,270
71772,0.02869921928417567,11,99,273
71801,1.6316384432484512,16,99,251
71820,5.170077331060159,10,93,244
71822,1.9013181289857313,17,97,247
71823,0.4425812135666227,13,94,251
71825,1.301647855343103,14,98,265
71826,3.8750192570902664,12,114,272
71827,5.206959109983821,13,107,268
71832,0.654304905225705,10,77,254
71833,2.041749801061499,9,82,282
71834,6.080808211139964,10,105,271
71835,5.816943598442009,14,103,259
71836,0.3315462185977633,11,92,241
71837,2.3638974899235876,11,110,271
71838,1.3105381635754316,14,99,244
71839,1.9889276709694803,9,105,270
71841,1.503731183700598,10,78,277
71842,4.810367550452894,10,84,249
71845,5.124566748442518,8,109,275
71846,3.3747486345732196,13,87,248
71847,0.5904712615831605,16,96,271
71851,1.8241084318782335,15,95,257
71852,3.858205518052135,12,89,273
71853,6.302851352158394,16,101,250
71854,6.680331793355641,15,102,256
71855,2.1406336626886207,16,96,265
71857,3.07675617055596,20,102,270
71858,0.9426644476034161,17,102,265
71859,5.140902780992016,15,97,250
71860,4.594486266146976,13,111,278
71861,2.213762764763121,11,115,284
71862,2.616322968114952,16,95,250
71865,0.19700832801781523,14,94,247
71866,4.4042640591805755,9,85,249
71901,5.041254194164471,14,113,284
71909,2.0704662663150475,10,114,293
71913,1.5672301676852785,15,109,288
71921,4.43038259953578,8,93,290
71922,0.9325158992678066,10,96,275
71923,3.1930355240127297,9,105,284
71929,9.405972210415703,12,104,282
71933,5.088073136258366,8,87,296
71935,5.0494519656737085,8,84,297
71937,2.005967567163067,8,76,303
71940,0.9575238561820706,13,96,278
71941,1.8749279421840657,13,113,283
71943,4.450804633716636,7,88,296
71944,0.6507284012663839,9,79,289
71945,2.2685222977668196,7,82,310
71949,9.358202068616858,6,113,297
71950,1.952194088032865,9,83,291
71952,8.825892014982049,6,81,297
71953,2.922269970167843,4,89,324
71956,2.298357659393066,8,106,295
71957,3.3494835134119096,5,96,294
71958,4.859653885518167,11,88,288
71959,9.806954230627422,5,78,290
71960,2.043621594260137,7,89,299
71961,3.3119691367550357,4,93,313
71962,2.6037860040629073,11,94,276
71964,6.683308521754601,9,101,285
71965,4.061764518965791,4,102,320
71968,7.408743645253285,7,101,295
71969,8.157983463446044,4,102,309
71970,11.465475228931934,5,106,307
71971,12.705168498075645,6,79,292
71972,4.989404008785553,7,75,303
71973,0.8318838265169806,8,74,294
71998,0.9885968264232315,8,103,284
71999,0.7817174249358845,8,103,284
72001,1.475635654927843,15,119,315
72002,2.795330733232474,23,115,279
72003,1.981951308782559,9,109,313
72004,4.86119481466054,11,108,297
72005,2.8350021733910973,16,146,355
72006,2.9473177619407687,16,133,349
72007,0.46079810704684315,14,131,319
72010,1.9577673872357428,19,134,346
72011,4.515542966222231,23,114,282
72012,1.6892328365846305,18,134,326
72013,6.535781395840721,14,126,311
72014,0.23705787859088426,17,138,357
72015,3.1277351891023533,20,115,275
72016,1.7407207839201464,17,123,302
72017,5.563819163300892,13,125,345
72019,7.107861404446897,19,122,286
72020,3.5677002263323434,19,133,343
72021,3.434388055349502,13,117,347
72022,0.5579324156394383,23,118,284
72023,2.228764392528592,16,129,314
72024,2.3568653940261433,10,127,318
72025,3.1787581985157445,13,119,316
72026,8.638926027999176,8,116,322
72027,0.491269010313211,10,117,319
72029,3.9628104368390895,12,115,339
72030,6.772813609005877,8,113,331
72031,5.73196089527447,9,118,331
72032,6.081181593219288,23,124,303
72034,1.9938739788397186,21,126,299
72035,0.7191381741030783,21,126,299
72036,1.2494900031342078,12,123,357
72037,0.30229491594129515,17,118,302
72038,7.9472856567553665,9,118,325
72039,1.074197882251325,18,122,312
72040,1.5755630465190973,13,133,344
72041,4.438318390183412,11,114,337
72042,2.004775438859543,4,96,311
72044,6.389613829566675,10,127,322
72045,8.289903513288039,16,134,312
72046,1.344991515758247,17,123,305
72047,1.9418670494343815,14,127,310
72048,9.951383735107672,5,103,302
72051,9.78833276238432,10,119,320
72055,2.006071295039901,7,98,295
72057,7.801646576816348,11,109,288
72058,1.2837479030169043,16,123,308
72059,7.915952152770452,15,127,357
72060,4.288229947938115,14,138,338
72061,2.151539034613275,19,118,308
72063,10.299731086179033,11,115,331
72064,2.0872012115647935,10,122,332
72065,2.6803026084223602,23,123,297
72067,0.8023153426689797,12,129,319
72068,0.5141420014254012,16,139,340
72069,5.7605680092433,9,110,329
72070,1.9765359985507789,16,119,300
72072,1.6997380193988496,12,117,304
72073,3.425749242477552,11,117,311
72074,2.251980277465677,11,126,360
72076,2.20479241218379,20,127,307
72079,3.6603413177308064,15,122,290
72080,10.488816909536094,8,110,341
72081,7.364202622728626,14,138,338
72082,0.2439506314442988,17,138,343
72083,1.057257299981406,18,127,302
72084,4.718554062578289,10,113,280
72085,0.039006184511247766,17,134,336
72086,1.1174252651166507,18,133,313
72087,3.674823312755698,20,119,285
72088,0.6861546796546952,11,124,316
72099,1.431450389631249,20,127,306
72101,2.18676574451683,10,133,351
72102,2.445003250742627,17,138,330
72103,2.5034298048062005,25,121,287
72104,2.162727223868728,18,112,285
72106,5.078142688697168,22,128,298
72107,1.1621193537631578,22,128,304
72108,8.439039647286506,13,112,342
72110,2.415807673368455,16,119,310
72111,1.1104310120547132,18,132,311
72112,2.9322097488019296,20,135,357
72113,0.5262409272513903,23,130,298
72114,1.7174364169901728,27,127,293
72116,1.4203628267776822,25,129,292
72117,3.3314443250917516,23,130,295
72118,4.250644528434819,26,128,295
72119,4.735415693974796,24,128,297
72120,0.783522403502111,20,131,303
72121,3.617623028826727,15,133,332
72122,12.188449943301853,14,118,294
72123,0.033556321170474336,13,135,355
72125,1.4251112737401463,15,120,303
72126,6.766253210200529,11,121,306
72127,2.2476039983732963,21,123,301
72128,1.407597718713866,16,113,281
72129,0.5918430367605378,14,114,280
72130,9.055943604752459,9,125,324
72131,2.7292648089160694,17,126,307
72132,1.1915842057228798,19,121,300
72134,2.2160040123245057,9,115,327
72135,1.982702545809434,21,126,299
72136,7.074858821783987,19,134,316
72137,2.3343891221050637,17,132,313
72139,0.1518218270866148,19,132,347
72140,1.8619913565396355,6,103,311
72141,10.807536566155234,6,114,347
72142,2.844830795827148,24,126,301
72143,0.6127739827703608,15,141,338
72149,0.7108570443580078,15,138,335
72150,1.8904033954830854,15,116,284
72152,2.541358775080786,15,110,304
72153,0.7189064944487624,11,121,319
72156,8.685525624180993,16,118,310
72157,7.559887600372067,15,116,311
72160,4.771817081107061,10,116,317
72165,3.710329702295233,19,128,349
72166,9.646141221323441,7,99,291
72167,2.626038944304221,19,118,282
72168,3.964957122752891,16,117,306
72169,0.4189427470621516,16,135,354
72170,2.6086020595023327,11,114,322
72173,1.3440116825842776,20,134,308
72175,2.2464786723927697,12,111,302
72176,5.9864554844366,15,138,329
72179,5.418993214848465,11,131,327
72181,2.5948786696768926,21,127,307
72201,3.3805873393765835,26,126,293
72202,3.134201132800858,27,128,290
72204,0.5549530750607145,26,128,294
72205,1.7428226224877952,26,130,290
72206,1.9428665989419245,25,124,291
72207,0.5092588367878241,25,129,289
72209,3.4670910564557924,27,126,295
72210,4.275670161873266,24,123,284
72211,3.8242550649920517,25,127,292
72212,4.003777388892725,26,130,290
72223,5.54499112328335,25,126,291
72227,1.6382364521920096,25,129,289
72301,0.8211362241806739,18,130,349
72311,0.46758345545654423,11,118,341
72315,2.0314480518185056,14,155,391
72320,9.079963659523642,12,119,336
72321,0.07406975688340629,20,157,386
72322,1.072024441415326,10,133,355
72324,1.9811708500882335,11,150,347
72325,2.67120348368464,19,135,353
72326,5.49324796084412,12,132,357
72327,0.6875478460400954,15,137,353
72328,15.103194340455286,7,100,290
72329,4.553471124569716,22,143,375
72330,0.20171047980179335,19,149,366
72331,0.5389868609582393,18,136,351
72332,0.25381494530495724,19,128,349
72333,0.8784241124540568,9,107,308
