ZIP,LAT,LONG
94505,37.871268,-121.596984
94506,37.806426,-121.902424
94507,37.85429,-122.006599
94508,38.585784,-122.444202
94509,37.992003,-121.812566
94510,38.113205,-122.119708
94511,38.02813,-121.629851
94512,38.13115,-121.821736
94513,37.924899,-121.686724
94514,37.825646,-121.634353
94515,38.634822,-122.615051
94516,37.827495,-122.1663
94517,37.891077,-121.893056
94518,37.950521,-122.022078
94519,37.988804,-122.012765
94520,37.993028,-122.035251
94521,37.95291,-121.969695
94523,37.954163,-122.075772
94525,38.048073,-122.229208
94526,37.814734,-121.984525
94528,37.841477,-121.958154
94530,37.920742,-122.300635
94531,37.956648,-121.77779
94533,38.280745,-122.00638
94534,38.241946,-122.118272
94535,38.270937,-121.937017
94536,37.570508,-121.98125
94538,37.501368,-121.956753
94539,37.516292,-121.911891
94541,37.673757,-122.087823
94542,37.655323,-122.025834
94544,37.633507,-122.056772
94545,37.63078,-122.124556
94546,37.745399,-122.103127
94547,38.006586,-122.25716
94548,37.974295,-121.651441
94549,37.901137,-122.119081
94550,37.519983,-121.575595
94551,37.750512,-121.749249
94552,37.705778,-122.007585
94553,37.978299,-122.157109
94555,37.547594,-122.09822
94556,37.831971,-122.105922
94558,38.389135,-122.188412
94559,38.251125,-122.29609
94560,37.504253,-122.03191
94561,37.993485,-121.691219
94562,38.430651,-122.408853
94563,37.873867,-122.205312
94564,37.990555,-122.272499
94565,38.008595,-121.928315
94566,37.648731,-121.848024
94567,38.667018,-122.407012
94568,37.715966,-121.901141
94569,38.044092,-122.191943
94571,38.152071,-121.759773
94572,38.023907,-122.232833
94573,38.458864,-122.428831
94574,38.542448,-122.419923
94575,37.840961,-122.109502
94576,38.549256,-122.4758
94577,37.716659,-122.169274
94578,37.706765,-122.125565
94579,37.6865,-122.157215
94580,37.678001,-122.133367
94582,37.76528,-121.915417
94583,37.771693,-121.989829
94585,38.191832,-121.938269
94586,37.567125,-121.852246
94587,37.590008,-122.075187
94588,37.792648,-121.862807
94589,38.141467,-122.24687
94590,38.095789,-122.249689
94591,38.127191,-122.196855
94592,38.090998,-122.285418
94595,37.872087,-122.068971
94596,37.889009,-122.036778
94597,37.917697,-122.071818
94598,37.916916,-122.014917
94599,38.399485,-122.380082
94601,37.776862,-122.217909
94602,37.805235,-122.204229
94603,37.739266,-122.175548
94605,37.761408,-122.150198
94606,37.791366,-122.244513
94607,37.808842,-122.304697
94608,37.836844,-122.289143
94609,37.834816,-122.264195
94610,37.812329,-122.240377
94611,37.831917,-122.215793
94612,37.807709,-122.266857
94613,37.78072,-122.183029
94618,37.844821,-122.238552
94619,37.792612,-122.160084
94621,37.75113,-122.210178
94702,37.866321,-122.286348
94703,37.863715,-122.275684
94704,37.866417,-122.260922
94705,37.865206,-122.238385
94706,37.889698,-122.295858
94707,37.89836,-122.27909
94708,37.903067,-122.26194
94709,37.878291,-122.266252
94710,37.863923,-122.306465
94720,37.871957,-122.252198
94801,37.949428,-122.397471
94803,37.95684,-122.282358
94804,37.915484,-122.337828
94805,37.942209,-122.323545
94806,37.978427,-122.336418
94901,37.980709,-122.500606
94903,38.02213,-122.55881
94904,37.947225,-122.551775
94920,37.886768,-122.462619
94922,38.356806,-122.950945
94923,38.339415,-123.034525
94924,37.966904,-122.738816
94925,37.931846,-122.507738
94928,38.34593,-122.693507
94929,38.254528,-122.962371
94930,37.969793,-122.61533
94931,38.325172,-122.716977
94933,38.017502,-122.688148
94937,38.116482,-122.930353
94938,38.030237,-122.729513
94939,37.938252,-122.535948
94940,38.203971,-122.891482
94941,37.924775,-122.600183
94945,38.122687,-122.553142
94946,38.074734,-122.695265
94947,38.1062,-122.624985
94949,38.060094,-122.50641
94950,38.021161,-122.761734
94951,38.322548,-122.644894
94952,38.234553,-122.760385
94954,38.23501,-122.557369
94956,38.021454,-122.81817
94957,37.963421,-122.561808
94960,37.997023,-122.578338
94963,38.00761,-122.664748
94964,37.940595,-122.490712
94965,37.837347,-122.527482
94970,37.925882,-122.659833
94971,38.233029,-122.896959
94972,38.336642,-122.939307
94973,38.012591,-122.6394
95002,37.438672,-122.011582
95003,37.0067,-121.878207
95004,36.874755,-121.630732
95005,37.098363,-122.089295
95006,37.171267,-122.149524
95007,37.110125,-122.114345
95008,37.279173,-121.955565
95010,36.976355,-121.954723
95012,36.788828,-121.734889
95013,37.215315,-121.739614
95014,37.308354,-122.081882
95017,37.094684,-122.237466
95018,37.083874,-122.059898
95019,36.935842,-121.784491
95020,37.01621,-121.559418
95023,36.919993,-121.322188
95030,37.221647,-121.983242
95032,37.18014,-121.901553
95033,37.158275,-121.973678
95035,37.440397,-121.874693
95037,37.13182,-121.681247
95039,36.827745,-121.76529
95041,37.050534,-122.058279
95043,36.518177,-120.982913
95045,36.825807,-121.518565
95046,37.099308,-121.59924
95050,37.350431,-121.952405
95051,37.348311,-121.984435
95053,37.348462,-121.937271
95054,37.3931,-121.964796
95060,36.9932,-122.0984
95062,36.973969,-121.989846
95064,36.991596,-122.058868
95065,37.032242,-121.984402
95066,37.067198,-122.014521
95070,37.254929,-122.052181
95073,37.04068,-121.93174
95075,36.793553,-121.191975
95076,36.945781,-121.756058
95110,37.346559,-121.909747
95111,37.283853,-121.826869
95112,37.344599,-121.88344
95113,37.334013,-121.890443
95116,37.350471,-121.852554
95117,37.310072,-121.962184
95118,37.255364,-121.891912
95119,37.226971,-121.788682
95120,37.185746,-121.842738
95121,37.304611,-121.809773
95122,37.329224,-121.834821
95123,37.244238,-121.831604
95124,37.256831,-121.922815
95125,37.295599,-121.894071
95126,37.326889,-121.916797
95127,37.371671,-121.787097
95128,37.315884,-121.936431
95129,37.305958,-122.00072
95130,37.277676,-121.986238
95131,37.387267,-121.897948
95132,37.418446,-121.787978
95133,37.371723,-121.860556
95134,37.430021,-121.945263
95135,37.223357,-121.525695
95136,37.271379,-121.852512
95138,37.245612,-121.748865
95139,37.224877,-121.763856
95140,37.351498,-121.640881
95148,37.333429,-121.781668
95202,37.959736,-121.288287
95203,37.954302,-121.32932
95204,37.973736,-121.319246
95205,37.964578,-121.259841
95206,37.908471,-121.395306
95207,38.002125,-121.324979
95209,38.046863,-121.352802
95210,38.031786,-121.297886
95211,37.980264,-121.311149
95212,38.049939,-121.23297
95215,37.949395,-121.157059
95219,38.037428,-121.512498
95220,38.200231,-121.235031
95221,38.072286,-120.548466
95222,38.05133,-120.590173
95223,38.446323,-119.812958
95224,38.231324,-120.322688
95225,38.202552,-120.864148
95226,38.236881,-120.866044
95227,38.210353,-121.051256
95228,37.907268,-120.688285
95230,37.99765,-120.894682
95231,37.873793,-121.290146
95232,38.360526,-120.577243
95233,38.186187,-120.368557
95236,38.044271,-121.039254
95237,38.153954,-121.146561
95240,38.123544,-121.159078
95242,38.137068,-121.384546
95245,38.302747,-120.609465
95246,38.249708,-120.488857
95247,38.136093,-120.443942
95248,38.317709,-120.461112
95249,38.18995,-120.619555
95251,38.080062,-120.45358
95252,38.158628,-120.843247
95253,38.147169,-121.195284
95254,38.199838,-120.964242
95255,38.419852,-120.480023
95257,38.379926,-120.468017
95258,38.172065,-121.308915
95301,37.306149,-120.655999
95303,37.470288,-120.671083
95304,37.680641,-121.381561
95305,37.815927,-120.361092
95306,37.362898,-120.119424
95307,37.555815,-120.953858
95309,37.87142,-120.432387
95310,38.085839,-120.37855
95311,37.705686,-120.091035
95312,37.421071,-120.652983
95313,37.417958,-121.051042
95315,37.422791,-120.774354
95316,37.539625,-120.668689
95317,37.12738,-120.506433
95318,37.666045,-119.807549
95319,37.629004,-120.885131
95320,37.818556,-121.006905
95321,37.931691,-119.836151
95322,37.18197,-121.019969
95323,37.604536,-120.68369
95324,37.393149,-120.898989
95325,37.480803,-120.244862
95326,37.589098,-120.855436
95327,37.84753,-120.486557
95328,37.558049,-120.90941
95329,37.67763,-120.41805
95330,37.81345,-121.317273
95333,37.244674,-120.242741
95334,37.349677,-120.751284
95335,38.124887,-120.093146
95336,37.830267,-121.20102
95337,37.743039,-121.23838
95338,37.507011,-119.983789
95340,37.340087,-120.406406
95341,37.231045,-120.501072
95345,37.590894,-119.96346
95346,38.070475,-120.173353
95348,37.420522,-120.499608
95350,37.67173,-121.007285
95351,37.624124,-120.997319
95354,37.639029,-120.964772
95355,37.672906,-120.946594
95356,37.718573,-121.032309
95357,37.671153,-120.886268
95358,37.611634,-121.107858
95360,37.326474,-121.037527
95361,37.79219,-120.785662
95363,37.373888,-121.251453
95364,38.2247,-119.759979
95365,37.301183,-120.331482
95366,37.762766,-121.125277
95367,37.7297,-120.946758
95368,37.713269,-121.085404
95369,37.525404,-120.40425
95370,37.984401,-120.348066
95372,37.991289,-120.262791
95374,37.316807,-120.855753
95375,38.225689,-119.960116
95376,37.736819,-121.433998
95377,37.674004,-121.516857
95379,37.966386,-120.212648
95380,37.47423,-120.875248
95382,37.527558,-120.851106
95383,38.092995,-120.232807
95385,37.609821,-121.248495
95386,37.66729,-120.622092
95387,37.554375,-121.244651
95388,37.421299,-120.599587
95389,37.784127,-119.428263
95391,37.78079,-121.598048
95401,38.449137,-122.793752
95403,38.503685,-122.754057
95404,38.525733,-122.690443
95405,38.438136,-122.669057
95407,38.394656,-122.745932
95409,38.4685,-122.582123
95410,39.23494,-123.699854
95412,38.712606,-123.314146
95415,39.020509,-123.367549
95417,39.687908,-123.650699
95419,38.423469,-122.958181
95420,39.359358,-123.766011
95421,38.583569,-123.18267
95422,38.985515,-122.642535
95423,39.067376,-122.62972
95425,38.823053,-123.063859
95426,38.833425,-122.734061
95427,39.253239,-123.569247
95428,39.824803,-123.179609
95429,39.756049,-123.358701
95430,38.461425,-123.047186
95431,38.349069,-122.516176
95432,39.108492,-123.64542
95435,39.003149,-122.874798
95436,38.486828,-122.905617
95437,39.443949,-123.68592
95439,38.490556,-122.775906
95441,38.721626,-123.047292
95442,38.378218,-122.516487
95443,39.050131,-122.739631
95444,38.432624,-122.869241
95445,38.83252,-123.472532
95446,38.519427,-123.010679
95448,38.622985,-122.889121
95449,38.936137,-123.119445
95450,38.509805,-123.208042
95451,38.922136,-122.789564
95452,38.429677,-122.536231
95453,39.045931,-122.941077
95454,39.784048,-123.49579
95456,39.258886,-123.759164
95457,38.924036,-122.549083
95458,39.109008,-122.777635
95459,38.976628,-123.604854
95460,39.305245,-123.748616
95461,38.754006,-122.55211
95462,38.473361,-123.021541
95463,39.18956,-123.580591
95464,39.126246,-122.847075
95465,38.417342,-123.046012
95466,39.056924,-123.505651
95467,38.812954,-122.548099
95468,38.918887,-123.605684
95469,39.398936,-123.075253
95470,39.299023,-123.239243
95471,38.532224,-122.97359
95472,38.398815,-122.861923
95476,38.255842,-122.460908
95480,38.684685,-123.368051
95482,39.136804,-123.261089
95485,39.20847,-122.92572
95486,38.474137,-123.024203
95488,39.727177,-123.789174
95490,39.47932,-123.34816
95492,38.530486,-122.811835
95493,39.222323,-122.985488
95494,38.896447,-123.343183
95497,38.725274,-123.458314
95501,40.80201,-124.144824
95503,40.738403,-124.107815
95511,40.166028,-123.584144
95514,40.286741,-123.662286
95519,40.963005,-124.052501
95521,40.843356,-124.045334
95524,40.820835,-124.050022
95525,40.953782,-123.824438
95526,40.461528,-123.676487
95527,40.950917,-123.421121
95528,40.496986,-123.930811
95531,41.862668,-124.130542
95536,40.501241,-124.209928
95537,40.727152,-124.219177
95538,41.868335,-124.154257
95540,40.566787,-124.125976
95542,40.093254,-123.759831
95543,41.888836,-123.802766
95545,40.261551,-124.086134
95546,41.185995,-123.731494
95547,40.569463,-124.077504
95548,41.589864,-124.06069
95549,40.666676,-123.908382
95550,40.78112,-123.835974
95551,40.674987,-124.231146
95552,40.344419,-123.417217
95553,40.231152,-123.868597
95554,40.296384,-123.777138
95555,41.302551,-123.977637
95556,41.307717,-123.587415
95558,40.33758,-124.261177
95559,40.190281,-123.748297
95560,40.142727,-123.838819
95562,40.4412,-124.100415
95563,40.894251,-123.56406
95564,40.79088,-124.204748
95565,40.455186,-124.015198
95567,41.950683,-124.097094
95568,41.484857,-123.491487
95569,40.361364,-123.862122
95570,41.113752,-124.08264
95571,40.365541,-123.94428
95573,40.914926,-123.668723
95585,39.858717,-123.666166
95587,39.969684,-123.75537
95589,40.061443,-123.979797
95595,40.087565,-123.153498
95601,38.424865,-120.830278
95602,38.991491,-121.103544
95603,38.911346,-121.08576
95604,39.238526,-120.071431
95605,38.593521,-121.539867
95606,38.756027,-122.193869
95607,38.830616,-122.126037
95608,38.626935,-121.331191
95610,38.694923,-121.272207
95612,38.384706,-121.578721
95613,38.81263,-120.891712
95614,38.886238,-120.979699
95615,38.310755,-121.541817
95616,38.554147,-121.798514
95618,38.543019,-121.690538
95619,38.680605,-120.814261
95620,38.404935,-121.754379
95621,38.695494,-121.308624
95623,38.632532,-120.844015
95624,38.43415,-121.305874
95625,38.357311,-121.908639
95626,38.733795,-121.489004
95627,38.734513,-122.025346
95628,38.652096,-121.254384
95629,38.512788,-120.687523
95630,38.662781,-121.140107
95631,39.054944,-120.753975
95632,38.274451,-121.259201
95633,38.849203,-120.822384
95634,38.900629,-120.706782
95635,38.910748,-120.908621
95636,38.611654,-120.48682
95637,38.85282,-122.272872
95638,38.342681,-121.070152
95639,38.40854,-121.495365
95640,38.341675,-120.939729
95641,38.155571,-121.604816
95642,38.343506,-120.763948
95645,38.894035,-121.796808
95646,38.631743,-120.015362
95648,38.922812,-121.312005
95650,38.809175,-121.171375
95651,38.820884,-120.93519
95652,38.662638,-121.400828
95653,38.697075,-121.978414
95655,38.549228,-121.278598
95658,38.881183,-121.169014
95659,38.858745,-121.589913
95660,38.678867,-121.3805
95661,38.741274,-121.249266
95662,38.689174,-121.218435
95663,38.857372,-121.182526
95664,38.801281,-121.037856
95665,38.395176,-120.652755
95666,38.541376,-120.329097
95667,38.733395,-120.791347
95668,38.827555,-121.495182
95669,38.489518,-120.891642
95670,38.604268,-121.280327
95671,38.694464,-121.153753
95672,38.72226,-120.992955
95673,38.690518,-121.465662
95674,38.953949,-121.481896
95675,38.545458,-120.742909
95676,38.87433,-121.713844
95677,38.79292,-121.232006
95678,38.765353,-121.288473
95679,38.916595,-122.285276
95680,38.241412,-121.57832
95681,38.998092,-121.354198
95682,38.598969,-120.963066
95683,38.511992,-121.096261
95684,38.566104,-120.501215
95685,38.434012,-120.762015
95686,38.157794,-121.520223
95687,38.333133,-121.920151
95688,38.421343,-122.030124
95689,38.470889,-120.615679
95690,38.203404,-121.626239
95691,38.627951,-121.593287
95692,39.043066,-121.409804
95693,38.398531,-121.21951
95694,38.571882,-122.064865
95695,38.694038,-121.852932
95697,38.732881,-121.807195
95698,38.816357,-121.91077
95699,38.436774,-120.857624
95701,39.226549,-120.767022
95703,38.989027,-120.987775
95709,38.749032,-120.690916
95713,39.081347,-120.93239
95714,39.201159,-120.836798
95715,39.276651,-120.644012
95717,39.142594,-120.842689
95720,38.850937,-120.251267
95721,38.81614,-120.095999
95722,39.009801,-121.034707
95726,38.761976,-120.413495
95728,39.294653,-120.401407
95735,38.840287,-120.150294
95736,39.039122,-120.977494
95742,38.562201,-121.2047
95746,38.746924,-121.166434
95747,38.778421,-121.368829
95757,38.331652,-121.436979
95758,38.429667,-121.445213
95762,38.683688,-121.064727
95765,38.819738,-121.278321
95776,38.698692,-121.699462
95811,38.59318,-121.483098
95814,38.580568,-121.49559
95815,38.605628,-121.445453
95816,38.575407,-121.464803
95817,38.550605,-121.457026
95818,38.554487,-121.497058
95819,38.566862,-121.437563
95820,38.53491,-121.444202
95821,38.625693,-121.384916
95822,38.512844,-121.494215
95823,38.474726,-121.442636
95824,38.517435,-121.44144
95825,38.591897,-121.408467
95826,38.543848,-121.378284
95827,38.54836,-121.327497
95828,38.489426,-121.395969
95829,38.489546,-121.323452
95830,38.490508,-121.284171
95831,38.495787,-121.530256
95832,38.447413,-121.496138
95833,38.619049,-121.517552
95834,38.635212,-121.518608
95835,38.668491,-121.525602
95837,38.693765,-121.598941
95838,38.645723,-121.445254
95841,38.660272,-121.348164
95842,38.687038,-121.348865
95843,38.715329,-121.363675
95864,38.584047,-121.375846
95901,39.223939,-121.49405
95903,39.121296,-121.371098
95910,39.462883,-120.829783
95912,39.000399,-122.074234
95913,39.629004,-122.192151
95914,39.407586,-121.378772
95915,39.991368,-121.230731
95916,39.651415,-121.381635
95917,39.435859,-121.763625
95918,39.301229,-121.337929
95919,39.434438,-121.265555
95920,39.449794,-121.936372
95922,39.46673,-121.071865
95923,40.183804,-121.136688
95925,39.484108,-121.192649
95926,39.745772,-121.843923
95928,39.681488,-121.83721
95929,39.725787,-121.850213
95930,39.548715,-121.159878
95932,39.246916,-122.012152
95934,40.0601,-120.907957
95935,39.379344,-121.192261
95936,39.580756,-120.774346
95937,38.884065,-121.998485
95938,39.604713,-121.795288
95939,39.561685,-122.611698
95941,39.516948,-121.273873
95942,39.915994,-121.667031
95943,39.575214,-122.034536
95944,39.54016,-120.851449
95945,39.193267,-120.980122
95946,39.209159,-121.213824
95947,40.159399,-120.844084
95948,39.339264,-121.770785
95949,39.10267,-121.133852
95950,39.043447,-121.918099
95951,39.722512,-122.004433
95953,39.259738,-121.77633
95954,39.854189,-121.577866
95955,39.294516,-122.201715
95956,39.88414,-121.115945
95957,39.052285,-121.825177
95958,39.564204,-121.797937
95959,39.351529,-120.870549
95960,39.441443,-121.016626
95961,39.041333,-121.562835
95962,39.323405,-121.272549
95963,39.747832,-122.30336
95965,39.593945,-121.581363
95966,39.475369,-121.414133
95968,39.435177,-121.551779
95969,39.720742,-121.638663
95970,39.410269,-122.05203
95971,39.929228,-120.924431
95972,39.422772,-121.337648
95973,39.876526,-121.859642
95974,39.497297,-121.755698
95975,39.224325,-121.153696
95977,39.176595,-121.291692
95978,39.908439,-121.529616
95979,39.290302,-122.475519
95981,39.652827,-121.039944
95982,39.173231,-121.805673
95983,40.058261,-120.738932
95984,39.982778,-121.127623
95986,39.361516,-120.765192
95987,39.103611,-122.247003
95988,39.497191,-122.287568
95991,39.015503,-121.611202
95993,39.082497,-121.680114
96001,40.577176,-122.454715
96002,40.527834,-122.318749
96003,40.667279,-122.319538
96006,41.133532,-120.842566
96007,40.456801,-122.308203
96008,40.722641,-122.109784
96009,41.05604,-121.020802
96010,40.95028,-123.235155
96011,41.055897,-121.891889
96013,40.973657,-121.692399
96014,41.388135,-122.780858
96015,41.51178,-120.87766
96016,40.894208,-121.508834
96017,41.10596,-122.312517
96019,40.687354,-122.39945
96020,40.306787,-121.261874
96021,39.923479,-122.270454
96022,40.336308,-122.447977
96023,41.909076,-121.976846
96024,40.547045,-122.881185
96025,41.200136,-122.319045
96027,41.389877,-123.231074
96028,41.007447,-121.457463
96029,39.939297,-122.489191
96031,41.175624,-123.198176
96032,41.585132,-122.979631
96033,40.740573,-122.592563
96034,41.444019,-122.60496
96035,40.04156,-122.185031
96037,41.544922,-122.920964
96038,41.6071,-122.545715
96039,41.668928,-123.376416
96040,40.789806,-121.474515
96041,40.513498,-123.196046
96044,41.933028,-122.674967
96046,40.610365,-123.428901
96047,40.479226,-122.692468
96048,40.830359,-123.023489
96050,41.853472,-122.951015
96051,40.916328,-122.310822
96052,40.68268,-122.786454
96054,41.261057,-121.118551
96055,40.099121,-121.998375
96056,41.067151,-121.317746
96057,41.271859,-121.919695
96058,41.727048,-121.907369
96059,40.433747,-121.829421
96061,40.347865,-121.487779
96062,40.555597,-122.091265
96063,40.370374,-121.606194
96064,41.754703,-122.365621
96065,40.890167,-121.956786
96067,41.322137,-122.321022
96068,41.102992,-121.19834
96069,40.685336,-122.016069
96071,40.694474,-121.457269
96073,40.598601,-122.19493
96074,39.862061,-122.590966
96075,40.362328,-121.876387
96076,40.391542,-122.937883
96078,40.082374,-122.176071
96080,40.16538,-122.441718
96084,40.795834,-121.868694
96085,41.740818,-123.077331
96086,41.924212,-123.260809
96087,40.633134,-122.58707
96088,40.51087,-121.876112
96090,40.007351,-122.119339
96091,41.043873,-122.800791
96092,39.970579,-121.970304
96093,40.765478,-122.941428
96094,41.514922,-122.350943
96096,40.636311,-121.876399
96097,41.756147,-122.659466
96101,41.456252,-120.511306
96103,39.780156,-120.670755
96104,41.460183,-120.129865
96105,39.688645,-120.143996
96106,39.735482,-120.543862
96107,38.408277,-119.548075
96108,41.78726,-120.401722
96109,39.994178,-120.101708
96110,41.241917,-120.124629
96111,39.415013,-120.017132
96112,41.892497,-120.171944
96113,40.188076,-120.145684
96114,40.292605,-120.488614
96115,41.691471,-120.079321
96116,41.257291,-120.446007
96117,40.533462,-120.235356
96118,39.639597,-120.247144
96119,41.040421,-120.553555
96120,38.742445,-119.869382
96121,40.164393,-120.380042
96122,39.820738,-120.47627
96123,40.845738,-120.322219
96124,39.638793,-120.467942
96125,39.613559,-120.602378
96126,39.549726,-120.403579
96128,40.348899,-120.406017
96129,39.835122,-120.360049
96130,40.549051,-120.634032
96132,40.900067,-120.513882
96133,38.620964,-119.505184
96134,41.835365,-121.44499
96135,39.812985,-120.20928
96136,40.34623,-120.081321
96137,40.469325,-121.229871
96140,39.232018,-120.0964
96141,39.098928,-120.205231
96142,38.998631,-120.103881
96143,39.260575,-120.026291
96145,39.180998,-120.151396
96146,39.215897,-120.24517
96148,39.249777,-120.05759
96150,38.87332,-120.068481
96155,38.762986,-120.087069
96161,39.347714,-120.22471
96701,21.406053,-157.884952
96703,22.13614,-159.371914
96704,19.294365,-155.840633
96705,21.899532,-159.568546
96706,21.344782,-158.022298
96707,21.363106,-158.082206
96708,20.88283,-156.232168
96710,19.842479,-155.247512
96712,21.651861,-157.982756
96713,20.73415,-156.106979
96714,22.13125,-159.520972
96716,21.910263,-159.600932
96717,21.557794,-157.90534
96719,20.240185,-155.833027
96720,19.65981,-155.232473
96722,22.18838,-159.460894
96725,19.596712,-155.901448
96726,19.421466,-155.810917
96727,20.105628,-155.486032
96728,19.86198,-155.129014
96729,21.17788,-157.12032
96730,21.538215,-157.844346
96731,21.678079,-157.969207
96732,20.877263,-156.460289
96734,21.395084,-157.758188
96737,19.107314,-155.780612
96738,19.871941,-155.802163
96740,19.75682,-155.919968
96741,21.955528,-159.515192
96742,21.176668,-156.965748
96743,20.02661,-155.783672
96744,21.447639,-157.82885
96746,22.092806,-159.352501
96747,21.916529,-159.631835
96748,21.131173,-156.835237
96749,19.621282,-154.989735
96750,19.522551,-155.916577
96751,22.10668,-159.305017
96752,22.116819,-159.680753
96753,20.727291,-156.440699
96754,22.188693,-159.403313
96755,20.19059,-155.772657
96756,21.904822,-159.453084
96757,21.154453,-156.977379
96759,21.460185,-158.059966
96760,19.55233,-155.05481
96761,20.919732,-156.616806
96762,21.618531,-157.9439
96763,20.836482,-156.927377
96764,19.993996,-155.247917
96765,21.925575,-159.499138
96766,22.011419,-159.405069
96768,20.829164,-156.297222
96769,21.958619,-159.61846
96770,21.13432,-157.210856
96771,19.525888,-155.143981
96772,19.065548,-155.668201
96773,19.912071,-155.276904
96774,19.968674,-155.315061
96776,20.002196,-155.375449
96777,19.227605,-155.466558
96778,19.427903,-155.08911
96779,20.909974,-156.384337
96780,19.965975,-155.224929
96781,19.805841,-155.200161
96782,21.451242,-157.915616
96783,19.843088,-155.106084
96785,19.478177,-155.230158
96786,21.537569,-158.022383
96789,21.483875,-157.934284
96790,20.711696,-156.294358
96791,21.56364,-158.185065
96792,21.468625,-158.166906
96793,20.89556,-156.529838
96795,21.335013,-157.710924
96796,21.961892,-159.667851
96797,21.40845,-158.017646
96799,-14.322923,-170.752349
96813,21.316548,-157.845053
96814,21.291214,-157.844002
96815,21.27216,-157.822286
96816,21.29122,-157.790863
96817,21.355506,-157.821647
96818,21.342518,-157.939826
96819,21.347117,-157.877317
96820,21.336329,-157.920711
96821,21.311172,-157.75023
96822,21.320468,-157.810364
96825,21.292852,-157.692266
96826,21.291518,-157.826869
96848,21.301329,-157.814276
96850,21.303792,-157.862662
96853,21.335083,-157.940482
96857,21.488059,-158.05302
96858,21.344563,-157.883446
96859,21.36005,-157.889776
96860,21.356893,-157.947265
96863,21.436909,-157.745463
96910,13.452852,144.747191
96913,13.478311,144.815058
96915,13.374452,144.708125
96916,13.265897,144.689161
96917,13.282464,144.742688
96928,13.355917,144.657305
96929,13.567326,144.878059
96950,15.186894,145.754396
96951,14.152493,145.212904
96952,15.009768,145.621127
97001,44.990352,-120.60398
97002,45.240483,-122.793841
97003,45.503723,-122.864778
97004,45.254962,-122.449377
97005,45.491429,-122.803974
97006,45.52598,-122.855888
97007,45.442813,-122.871155
97008,45.460435,-122.802481
97009,45.422994,-122.33277
97011,45.387422,-122.03674
97013,45.220824,-122.66828
97014,45.643396,-121.78935
97015,45.416832,-122.533128
97016,46.052109,-123.262509
97017,45.17301,-122.368645
97018,45.897546,-122.812402
97019,45.482455,-122.190722
97020,45.222651,-122.838842
97021,45.38544,-121.120556
97022,45.346725,-122.319961
97023,45.204013,-122.200657
97024,45.544172,-122.439611
97026,45.10466,-122.937725
97027,45.38565,-122.592827
97028,45.288449,-121.807281
97029,45.300418,-120.813181
97030,45.509906,-122.433165
97031,45.610947,-121.601374
97032,45.179495,-122.785599
97033,45.20048,-120.584073
97034,45.409482,-122.685688
97035,45.413601,-122.725252
97037,45.067048,-121.027621
97038,45.095438,-122.558954
97039,45.47118,-120.618953
97040,45.617111,-121.388115
97041,45.419804,-121.595831
97042,45.207722,-122.537224
97045,45.320278,-122.536461
97048,46.014428,-122.974795
97049,45.370656,-121.87327
97050,45.67358,-120.781632
97051,45.888686,-122.920711
97053,45.827979,-122.883286
97054,45.960809,-122.92737
97055,45.361095,-122.157888
97056,45.799539,-122.96885
97057,45.004221,-120.751607
97058,45.552489,-121.151799
97060,45.531327,-122.36909
97062,45.365223,-122.762255
97063,45.224901,-121.301127
97064,45.859077,-123.235525
97065,45.607642,-120.644619
97067,45.323984,-121.990453
97068,45.351714,-122.66902
97070,45.308221,-122.770991
97071,45.134191,-122.826487
97078,45.476351,-122.890808
97080,45.478314,-122.390727
97086,45.445313,-122.527926
97089,45.426416,-122.442992
97101,45.090196,-123.228702
97102,45.789443,-123.942252
97103,46.13334,-123.698966
97106,45.654355,-123.136366
97107,45.560392,-123.887436
97108,45.27423,-123.675455
97109,45.73774,-123.194646
97110,45.891851,-123.951192
97111,45.284527,-123.195204
97112,45.275046,-123.876355
97113,45.507876,-123.042958
97114,45.187855,-123.07657
97115,45.277411,-123.027128
97116,45.58087,-123.165766
97117,45.631941,-123.335885
97118,45.557552,-123.915209
97119,45.471666,-123.221412
97121,46.203665,-123.981224
97122,45.161422,-123.82578
97123,45.444372,-122.976426
97124,45.569201,-122.947143
97125,45.663043,-123.216945
97127,45.246263,-123.111527
97128,45.211741,-123.281699
97130,45.706794,-123.93868
97131,45.711405,-123.824306
97132,45.324219,-122.98733
97133,45.689392,-123.013035
97134,45.461766,-123.970593
97135,45.19858,-123.961925
97136,45.630592,-123.920769
97137,45.219509,-122.948493
97138,45.905454,-123.708754
97140,45.35308,-122.865845
97141,45.507531,-123.737139
97144,45.743491,-123.303052
97145,45.84373,-123.951649
97146,46.12514,-123.911368
97147,45.685605,-123.88613
97148,45.361441,-123.259852
97149,45.112951,-123.939045
97201,45.508551,-122.688283
97202,45.482012,-122.644451
97203,45.603552,-122.737916
97204,45.518371,-122.673946
97205,45.52009,-122.702169
97206,45.481598,-122.598295
97208,45.528666,-122.678981
97209,45.531124,-122.683951
97210,45.545484,-122.736853
97211,45.585627,-122.637259
97212,45.544256,-122.643248
97213,45.538194,-122.600014
97214,45.513962,-122.644031
97215,45.51505,-122.597392
97216,45.513946,-122.558527
97217,45.596784,-122.695414
97218,45.576236,-122.600873
97219,45.454231,-122.698526
97220,45.550787,-122.55956
97221,45.496555,-122.730453
97222,45.440273,-122.615888
97223,45.44029,-122.776604
