concept_id,condition_count,patient_count
2025493,20,20
2025494,20,20
2025495,20,20
2025496,20,20
2025497,20,20
2025498,20,20
2025499,20,20
2025500,20,20
2025501,20,20
2025502,20,20
2025503,20,20
2025504,20,20
2025505,20,20
2025506,20,20
2025507,20,20
2025508,20,20
2025509,20,20
2025510,20,20
2025511,20,20
2025512,20,20
2025513,20,20
2025515,20,20
2025516,20,20
2025517,20,20
2025518,20,20
2025519,20,20
2025520,20,20
2025521,20,20
2025522,20,20
2025523,20,20
2025524,20,20
2025525,20,20
2025526,20,20
2025527,20,20
2025528,20,20
2025529,20,20
2025530,20,20
2025531,20,20
2025532,20,20
2025533,20,20
2025534,20,20
2025535,20,20
2025536,20,20
2025537,20,20
2025538,20,20
2025570,20,20
2025571,20,20
2025572,20,20
2025573,20,20
2025574,20,20
2025575,20,20
2025576,20,20
2025577,20,20
2025578,20,20
2025579,20,20
2025580,20,20
2025581,20,20
2025582,20,20
2025583,20,20
2025584,20,20
2025586,20,20
2025588,20,20
2025589,20,20
2025590,20,20
2025591,20,20
2025592,20,20
2025593,20,20
2025594,20,20
2025595,20,20
2025596,20,20
2025597,20,20
2025598,20,20
2025599,20,20
2025600,20,20
2025601,20,20
2025602,20,20
2025603,20,20
2025604,20,20
2025605,20,20
2025606,20,20
2025607,20,20
2025608,20,20
2025611,20,20
2025612,20,20
2025613,20,20
2025614,20,20
2025615,20,20
2025616,20,20
2025620,20,20
2025621,20,20
2025622,20,20
2025623,20,20
2025624,20,20
2025625,20,20
2025626,20,20
2025627,20,20
2025655,20,20
2025656,20,20
2025657,20,20
2025658,20,20
2025659,20,20
2025660,20,20
2025661,20,20
2025662,20,20
2025708,20,20
2025709,20,20
2025710,20,20
2025998,20,20
2025999,20,20
2026000,20,20
2026001,20,20
2026083,20,20
2026084,20,20
2026085,20,20
2026086,20,20
2026087,20,20
2026088,20,20
2026089,20,20
2026090,20,20
2026091,20,20
2026092,20,20
2026093,20,20
2026094,20,20
2026098,20,20
2026099,20,20
2026100,20,20
2026101,20,20
2026103,20,20
2026104,20,20
2026105,20,20
2026106,20,20
2026107,20,20
2026108,20,20
2026109,20,20
2026111,20,20
2026113,20,20
2026114,20,20
2026115,20,20
2026116,20,20
2026117,20,20
2026118,20,20
2026119,20,20
2026120,20,20
2026121,20,20
2026122,20,20
2026124,20,20
2026125,20,20
2026126,20,20
2026127,20,20
2026128,20,20
2026129,20,20
2026130,20,20
2026131,20,20
2026132,20,20
2026133,20,20
2026134,20,20
2026135,20,20
2026183,20,20
2026184,20,20
2026509,20,20
2026510,20,20
2026511,20,20
2026513,20,20
2026514,20,20
2026515,20,20
2026913,20,20
2026914,20,20
2026915,20,20
2026917,20,20
2026918,20,20
2026937,20,20
2026938,20,20
2026939,20,20
2027158,20,20
2027548,20,20
2027549,20,20
2027550,20,20
2027895,20,20
2027896,20,20
2027897,20,20
2029144,20,20
2029145,20,20
2029146,20,20
2029726,20,20
2029727,20,20
2030081,20,20
2030090,20,20
2030384,20,20
2030385,20,20
2030386,20,20
2033303,20,20
2034598,20,20
2034599,20,20
2034600,20,20
2034601,20,20
2034602,20,20
2034603,20,20
2034604,20,20
2034605,20,20
2034607,20,20
2034608,20,20
2034609,20,20
2034610,20,20
2034611,20,20
2034612,20,20
2034613,20,20
2034614,20,20
2034615,20,20
2034616,20,20
2034617,20,20
2034618,20,20
2034619,20,20
2034620,20,20
2034621,20,20
2034622,20,20
2034623,20,20
2034624,20,20
2034625,20,20
2034626,20,20
2034628,20,20
2034629,20,20
2034630,20,20
2034631,20,20
2034632,20,20
2034633,20,20
2034634,20,20
2034635,20,20
2034636,20,20
2034637,20,20
2034638,20,20
2034639,20,20
2034640,20,20
2034641,20,20
2034642,20,20
2034643,20,20
2034644,20,20
2034645,20,20
2034646,20,20
2034647,20,20
2034648,20,20
2034649,20,20
2034650,20,20
2034654,20,20
2034655,20,20
2034659,20,20
2034660,20,20
2034664,20,20
2034665,20,20
2034666,20,20
2034672,20,20
2034673,20,20
2034674,20,20
2034675,20,20
2034676,20,20
2034683,20,20
2034684,20,20
2034685,20,20
2034686,20,20
2034687,20,20
2034690,20,20
2034691,20,20
2034693,20,20
2034694,20,20
2034695,20,20
2034696,20,20
2034697,20,20
2034698,20,20
2034699,20,20
2034700,20,20
2034701,20,20
2034702,20,20
2034703,20,20
2034704,20,20
2034705,20,20
2034706,20,20
2037071,20,20
2037072,20,20
2037073,20,20
2037074,20,20
2037075,20,20
2037076,20,20
2037077,20,20
2037078,20,20
2037079,20,20
2037080,20,20
2037081,20,20
2037082,20,20
2037083,20,20
2037084,20,20
2037085,20,20
2037086,20,20
2037087,20,20
2037088,20,20
2037089,20,20
2037090,20,20
2037091,20,20
2037092,20,20
2037093,20,20
2037094,20,20
2037095,20,20
2037096,20,20
2037097,20,20
2037098,20,20
2037099,20,20
2037100,20,20
2037101,20,20
2037102,20,20
2037103,20,20
2037104,20,20
2039434,20,20
2039436,20,20
2039437,20,20
2039438,20,20
2039439,20,20
2039440,20,20
2039441,20,20
2039442,20,20
2039443,20,20
2039444,20,20
2039445,20,20
2039446,20,20
2039447,20,20
2039448,20,20
2039449,20,20
2039450,20,20
2039451,20,20
2039452,20,20
2039453,20,20
2039454,20,20
2039455,20,20
2039456,20,20
2039457,20,20
2039458,20,20
2039459,20,20
2039460,20,20
2039461,20,20
2039462,20,20
2039463,20,20
2039465,20,20
2039466,20,20
2039467,20,20
2039468,20,20
2039469,20,20
2039470,20,20
2039471,20,20
2039472,20,20
2039473,20,20
2039474,20,20
2039475,20,20
2039476,20,20
2039477,20,20
2039478,20,20
2039479,20,20
2039480,20,20
2039481,20,20
2039482,20,20
2039483,20,20
2039484,20,20
2039485,20,20
2039486,20,20
2039487,20,20
2039488,20,20
2039489,20,20
2039490,20,20
2039491,20,20
2039492,20,20
2039493,20,20
2039494,20,20
2039495,20,20
2039496,20,20
2039497,20,20
2039498,20,20
2039499,20,20
2039500,20,20
2039501,20,20
2039502,20,20
2039503,20,20
2039504,20,20
2039505,20,20
2039506,20,20
2039507,20,20
2039508,20,20
2039509,20,20
2039510,20,20
2039511,20,20
2039512,20,20
2039513,20,20
2039514,20,20
2039515,20,20
2039516,20,20
2039517,20,20
2039518,20,20
2039520,20,20
2039521,20,20
2039522,20,20
2039523,20,20
2039524,20,20
2039525,20,20
2039527,20,20
2039528,20,20
2039529,20,20
2039530,20,20
2039531,20,20
2039532,20,20
2039533,20,20
2039534,20,20
2039535,20,20
2039536,20,20
2039537,20,20
2039538,20,20
2039539,20,20
2039540,20,20
2039541,20,20
2039542,20,20
2039543,20,20
2039544,20,20
2039545,20,20
2039546,20,20
2039547,20,20
2039548,20,20
2039549,20,20
2039551,20,20
2039552,20,20
2039553,20,20
2039554,20,20
2039555,20,20
2039556,20,20
2039557,20,20
2039558,20,20
2039559,20,20
2039560,20,20
2039561,20,20
2039562,20,20
2039563,20,20
2039564,20,20
2039565,20,20
2039566,20,20
2039567,20,20
2039568,20,20
2039569,20,20
2039570,20,20
2039571,20,20
2039572,20,20
2039573,20,20
2039574,20,20
2039575,20,20
2039577,20,20
2039978,20,20
2039979,20,20
2047411,20,20
2047412,20,20
2047413,20,20
2047416,20,20
2047417,20,20
2069086,20,20
2069087,20,20
2069088,20,20
2069089,20,20
2069090,20,20
2069091,20,20
2069092,20,20
2069093,20,20
2069094,20,20
2069095,20,20
2069096,20,20
2069097,20,20
2070673,20,20
2070674,20,20
2070675,20,20
2070676,20,20
2070677,20,20
2070678,20,20
2070679,20,20
2070680,20,20
2070681,20,20
2070682,20,20
2070683,20,20
2070684,20,20
2070685,20,20
2070686,20,20
2070687,20,20
2070688,20,20
2070689,20,20
2070690,20,20
2070691,20,20
2070692,20,20
2070693,20,20
2070694,20,20
2070695,20,20
2070696,20,20
2070697,20,20
2070698,20,20
2070699,20,20
2070700,20,20
2070701,20,20
2070702,20,20
2071106,20,20
2071107,20,20
2071108,20,20
2071109,20,20
2071110,20,20
2071111,20,20
2071112,20,20
2071113,20,20
2071114,20,20
2071115,20,20
2071116,20,20
2071117,20,20
2071118,20,20
2071119,20,20
2071120,20,20
2071121,20,20
2071122,20,20
2071123,20,20
2071124,20,20
2071125,20,20
2071126,20,20
2071127,20,20
2071128,20,20
2071129,20,20
2071130,20,20
2071131,20,20
2071132,20,20
2071133,20,20
2071135,20,20
2071136,20,20
2071137,20,20
2071138,20,20
2071139,20,20
2071140,20,20
2071908,20,20
2071909,20,20
2071910,20,20
2071911,20,20
2071912,20,20
2071913,20,20
2071914,20,20
2071915,20,20
2071916,20,20
2071917,20,20
2071918,20,20
2071919,20,20
2071920,20,20
2073186,20,20
2515647,20,20
2517837,20,20
2517874,20,20
2517999,20,20
2519227,20,20
2519474,20,20
2718336,20,20
2718722,20,20
3033706,20,20
3034931,20,20
3037664,20,20
3049093,20,20
3051617,20,20
3052852,20,20
3056481,20,20
3056697,20,20
3057131,20,20
3058833,20,20
3060043,20,20
3064459,20,20
3069684,20,20
3070825,20,20
3074087,20,20
3075938,20,20
3079153,20,20
3085537,20,20
3086659,20,20
3147814,20,20
3147815,20,20
3147816,20,20
3147817,20,20
3147818,20,20
3147820,20,20
3147821,20,20
3147866,20,20
3147867,20,20
3147868,20,20
3147869,20,20
3147870,20,20
3147871,20,20
3147872,20,20
3147873,20,20
3147874,20,20
3149126,20,20
3149127,20,20
3149191,20,20
3152334,20,20
3152514,20,20
3152515,20,20
3152550,20,20
3152627,20,20
3152961,20,20
3152966,20,20
3152967,20,20
3152968,20,20
3152969,20,20
3152970,20,20
3152971,20,20
3152981,20,20
3152983,20,20
3152984,20,20
3152985,20,20
3153100,20,20
3169907,20,20
3171360,20,20
3172558,20,20
3172924,20,20
3173163,20,20
3175466,20,20
3175568,20,20
3175876,20,20
3177543,20,20
3179099,20,20
3181049,20,20
3182158,20,20
3183604,20,20
3193011,20,20
3195111,20,20
3196825,20,20
3203427,20,20
3203778,20,20
3203942,20,20
3204035,20,20
3204581,20,20
3204608,20,20
3206356,20,20
3207206,20,20
3207394,20,20
3207408,20,20
21028496,20,20
21028499,20,20
21028500,20,20
21028501,20,20
21028709,20,20
21028767,20,20
21028768,20,20
21028770,20,20
21028771,20,20
21028772,20,20
21028773,20,20
21028774,20,20
21029404,20,20
21029405,20,20
21029439,20,20
21029961,20,20
21030407,20,20
21030408,20,20
21030410,20,20
21030411,20,20
21030412,20,20
21030413,20,20
21030414,20,20
21030418,20,20
21030420,20,20
21030421,20,20
21030422,20,20
21030423,20,20
21030425,20,20
21030426,20,20
21030429,20,20
21030430,20,20
21030431,20,20
21030432,20,20
21030435,20,20
21030437,20,20
21030438,20,20
21030439,20,20
21030440,20,20
21030441,20,20
21030442,20,20
21030443,20,20
21030445,20,20
21030448,20,20
21030449,20,20
21030450,20,20
21030451,20,20
21030452,20,20
21030453,20,20
21030454,20,20
21030455,20,20
21030456,20,20
21030464,20,20
21030635,20,20
21030636,20,20
21030637,20,20
21030638,20,20
21030639,20,20
21030640,20,20
21030641,20,20
21030642,20,20
21030643,20,20
21030644,20,20
21030645,20,20
21030646,20,20
21030647,20,20
21030648,20,20
21030649,20,20
21030650,20,20
21030651,20,20
21030652,20,20
21030653,20,20
21030654,20,20
21030655,20,20
21030656,20,20
21030657,20,20
21030813,20,20
21030814,20,20
21030815,20,20
21030816,20,20
21030817,20,20
21030820,20,20
21030821,20,20
21030822,20,20
21030823,20,20
21030824,20,20
21030826,20,20
21030827,20,20
21030828,20,20
21030829,20,20
21030830,20,20
21030831,20,20
21031137,20,20
21031140,20,20
21031141,20,20
21031142,20,20
21031143,20,20
21031144,20,20
21031145,20,20
21031146,20,20
21031149,20,20
21031150,20,20
21031151,20,20
21031152,20,20
21031153,20,20
21031154,20,20
21031155,20,20
21031156,20,20
21031157,20,20
21031158,20,20
21031159,20,20
21031160,20,20
21031780,20,20
21032448,20,20
21032837,20,20
21034427,20,20
21034428,20,20
21034429,20,20
21034430,20,20
21034543,20,20
21034629,20,20
21035053,20,20
21035054,20,20
21035535,20,20
21035536,20,20
21035537,20,20
21035538,20,20
21035539,20,20
21035540,20,20
21035541,20,20
21035542,20,20
21035543,20,20
21035544,20,20
21035545,20,20
21035546,20,20
21035954,20,20
21035955,20,20
21035957,20,20
21035958,20,20
21035962,20,20
21035963,20,20
21035965,20,20
21037213,20,20
21037214,20,20
21037215,20,20
21037216,20,20
21037672,20,20
21037687,20,20
21037786,20,20
21038237,20,20
21038287,20,20
21038289,20,20
21038509,20,20
21038514,20,20
21038582,20,20
21038583,20,20
21038584,20,20
21038585,20,20
21038586,20,20
21038587,20,20
21038588,20,20
21038589,20,20
21038590,20,20
21038591,20,20
21039045,20,20
21039046,20,20
21039242,20,20
21039260,20,20
21039267,20,20
21039268,20,20
21039270,20,20
21039280,20,20
21039292,20,20
21039293,20,20
21039973,20,20
21040231,20,20
21040235,20,20
21040236,20,20
21040237,20,20
21040243,20,20
21040245,20,20
21040246,20,20
21040248,20,20
21040249,20,20
21040252,20,20
21040253,20,20
21040254,20,20
21040255,20,20
21040256,20,20
21040257,20,20
21040258,20,20
21040260,20,20
21040261,20,20
21040262,20,20
21040270,20,20
21040271,20,20
21040272,20,20
21040273,20,20
21040274,20,20
21040275,20,20
21040276,20,20
21040277,20,20
21040278,20,20
21040279,20,20
21040280,20,20
21040285,20,20
21040286,20,20
21040502,20,20
21040503,20,20
21040504,20,20
21040505,20,20
21040506,20,20
21040507,20,20
21040508,20,20
21040509,20,20
21040510,20,20
21040511,20,20
21040512,20,20
21040513,20,20
21040514,20,20
21040515,20,20
21040516,20,20
21040517,20,20
21040518,20,20
21040519,20,20
21040520,20,20
21040521,20,20
21040522,20,20
21040523,20,20
21040524,20,20
21040525,20,20
21040697,20,20
21040698,20,20
21040699,20,20
21040700,20,20
21040701,20,20
21040702,20,20
21040705,20,20
21040706,20,20
21040707,20,20
21040708,20,20
21040709,20,20
21040710,20,20
21040711,20,20
21040712,20,20
21040713,20,20
21040714,20,20
21040715,20,20
21040716,20,20
21041031,20,20
21041032,20,20
21041033,20,20
21041034,20,20
21041036,20,20
21041037,20,20
21041038,20,20
21041040,20,20
21041041,20,20
21041042,20,20
21041043,20,20
21041044,20,20
21041045,20,20
21041046,20,20
21041047,20,20
21041048,20,20
21041049,20,20
21041050,20,20
21041052,20,20
21041053,20,20
21041054,20,20
21041055,20,20
21041056,20,20
21041057,20,20
21041476,20,20
21042457,20,20
21042749,20,20
21042840,20,20
21043845,20,20
21043846,20,20
21043847,20,20
21044528,20,20
21045049,20,20
21045405,20,20
21045407,20,20
21045408,20,20
21045409,20,20
21045410,20,20
21045800,20,20
21045801,20,20
21045802,20,20
21045803,20,20
21045808,20,20
21045809,20,20
21045810,20,20
21045812,20,20
21046099,20,20
21046100,20,20
21047134,20,20
21047135,20,20
21047136,20,20
21047137,20,20
21047138,20,20
21047565,20,20
21047566,20,20
21048119,20,20
21048312,20,20
21048313,20,20
21048314,20,20
21048390,20,20
21048391,20,20
21048393,20,20
21048394,20,20
21048395,20,20
21048436,20,20
21048437,20,20
21048518,20,20
21048741,20,20
21048742,20,20
21049032,20,20
21049043,20,20
21049063,20,20
21049064,20,20
21049065,20,20
21049072,20,20
21049076,20,20
21049100,20,20
21049108,20,20
21049484,20,20
21049485,20,20
21050018,20,20
21050019,20,20
21050020,20,20
21050021,20,20
21050022,20,20
21050023,20,20
21050029,20,20
21050030,20,20
21050031,20,20
21050032,20,20
21050034,20,20
21050038,20,20
21050039,20,20
21050040,20,20
21050041,20,20
21050042,20,20
21050043,20,20
21050044,20,20
21050045,20,20
21050046,20,20
21050049,20,20
21050050,20,20
21050051,20,20
21050053,20,20
21050054,20,20
21050056,20,20
21050057,20,20
21050058,20,20
21050059,20,20
21050060,20,20
21050061,20,20
21050062,20,20
21050063,20,20
21050064,20,20
21050065,20,20
21050074,20,20
21050075,20,20
21050076,20,20
21050077,20,20
21050078,20,20
21050269,20,20
21050270,20,20
21050271,20,20
21050272,20,20
21050273,20,20
21050274,20,20
21050275,20,20
21050276,20,20
21050277,20,20
21050278,20,20
21050279,20,20
21050280,20,20
21050281,20,20
21050282,20,20
21050283,20,20
21050284,20,20
21050456,20,20
21050457,20,20
21050458,20,20
21050459,20,20
21050461,20,20
21050464,20,20
21050465,20,20
21050466,20,20
21050467,20,20
21050468,20,20
21050469,20,20
21050470,20,20
21050471,20,20
21050475,20,20
21050480,20,20
21050829,20,20
21050831,20,20
21050832,20,20
21050833,20,20
21050834,20,20
21050836,20,20
21050837,20,20
21050838,20,20
21050839,20,20
21050841,20,20
21052644,20,20
21053704,20,20
21054206,20,20
21055216,20,20
21055217,20,20
21055218,20,20
21055219,20,20
21055220,20,20
21055221,20,20
21055570,20,20
21055572,20,20
21055573,20,20
21055574,20,20
21055575,20,20
21055581,20,20
21055582,20,20
21055583,20,20
21055586,20,20
21055588,20,20
21056870,20,20
21056871,20,20
21057295,20,20
21057312,20,20
21057321,20,20
21057417,20,20
21057418,20,20
21057916,20,20
21058148,20,20
21058149,20,20
21058267,20,20
21058268,20,20
21058369,20,20
21058585,20,20
21058597,20,20
21058801,20,20
21058823,20,20
21058824,20,20
21058827,20,20
21058836,20,20
21058837,20,20
21058857,20,20
21059378,20,20
21059834,20,20
21059835,20,20
21059836,20,20
21059842,20,20
21059843,20,20
21059844,20,20
21059845,20,20
21059846,20,20
21059847,20,20
21059848,20,20
21059849,20,20
21059850,20,20
21059851,20,20
21059852,20,20
21059853,20,20
21059861,20,20
21059862,20,20
21059863,20,20
21059866,20,20
21059870,20,20
21059871,20,20
21059872,20,20
21059873,20,20
21059874,20,20
21059875,20,20
21059876,20,20
21059877,20,20
21059878,20,20
21059879,20,20
21059881,20,20
21059882,20,20
21059883,20,20
21059884,20,20
21059891,20,20
21059892,20,20
21059893,20,20
21059894,20,20
21059895,20,20
21059896,20,20
21059897,20,20
21059898,20,20
21059899,20,20
21059906,20,20
21059908,20,20
21060111,20,20
21060112,20,20
21060113,20,20
21060114,20,20
21060115,20,20
21060116,20,20
21060117,20,20
21060118,20,20
21060119,20,20
21060120,20,20
21060121,20,20
21060122,20,20
21060123,20,20
21060124,20,20
21060125,20,20
21060126,20,20
21060127,20,20
21060128,20,20
21060129,20,20
21060130,20,20
21060292,20,20
21060293,20,20
21060294,20,20
21060295,20,20
21060298,20,20
21060299,20,20
21060300,20,20
21060303,20,20
21060304,20,20
21060305,20,20
21060311,20,20
21060316,20,20
21060619,20,20
21060620,20,20
21060621,20,20
21060622,20,20
21060623,20,20
21060624,20,20
21060625,20,20
21060626,20,20
21060627,20,20
21060628,20,20
21060630,20,20
21060631,20,20
21060633,20,20
21060634,20,20
21060635,20,20
21060880,20,20
21062030,20,20
21062031,20,20
21064051,20,20
21064098,20,20
21064172,20,20
21065036,20,20
21065037,20,20
21065038,20,20
21065039,20,20
21065040,20,20
21065041,20,20
21065042,20,20
21065043,20,20
21065044,20,20
21065045,20,20
21065046,20,20
21065047,20,20
21065048,20,20
21065049,20,20
21065338,20,20
21065339,20,20
21065405,20,20
21065406,20,20
21065407,20,20
21065408,20,20
21065413,20,20
21065416,20,20
21065417,20,20
21065418,20,20
21065424,20,20
21065697,20,20
21066719,20,20
21066720,20,20
21066721,20,20
21067136,20,20
21067153,20,20
21067264,20,20
21067268,20,20
21067791,20,20
21067792,20,20
21068004,20,20
21068005,20,20
21068077,20,20
21068078,20,20
21068079,20,20
21068080,20,20
21068127,20,20
21068210,20,20
21068211,20,20
21068306,20,20
21068729,20,20
21068730,20,20
21068733,20,20
21068769,20,20
21068770,20,20
21068771,20,20
21069193,20,20
21069194,20,20
21069195,20,20
21069788,20,20
21069790,20,20
21069792,20,20
21069793,20,20
21069794,20,20
21069799,20,20
21069800,20,20
21069801,20,20
21069803,20,20
21069804,20,20
21069805,20,20
21069808,20,20
21069809,20,20
21069810,20,20
21069811,20,20
21069812,20,20
21069813,20,20
21069814,20,20
21069815,20,20
21069816,20,20
21069817,20,20
21069818,20,20
21069819,20,20
21069820,20,20
21069821,20,20
21069822,20,20
21069823,20,20
21069824,20,20
21069826,20,20
21069827,20,20
21069828,20,20
21069829,20,20
21069830,20,20
21069831,20,20
21069832,20,20
21069833,20,20
21069834,20,20
21069835,20,20
21069842,20,20
21069843,20,20
21070042,20,20
21070043,20,20
21070044,20,20
21070045,20,20
21070046,20,20
21070047,20,20
21070048,20,20
21070049,20,20
21070050,20,20
21070051,20,20
21070052,20,20
21070053,20,20
21070054,20,20
21070055,20,20
21070056,20,20
21070057,20,20
21070058,20,20
21070059,20,20
21070060,20,20
21070061,20,20
21070062,20,20
21070063,20,20
21070064,20,20
21070241,20,20
21070242,20,20
21070243,20,20
21070245,20,20
21070246,20,20
21070247,20,20
21070248,20,20
21070250,20,20
21070251,20,20
21070252,20,20
21070253,20,20
21070254,20,20
21070255,20,20
21070256,20,20
21070257,20,20
21070258,20,20
21070259,20,20
21070260,20,20
21070261,20,20
21070266,20,20
21070267,20,20
21070268,20,20
21070269,20,20
21070270,20,20
21070271,20,20
21070272,20,20
21070273,20,20
21070274,20,20
21070278,20,20
21070280,20,20
21070598,20,20
21070600,20,20
21070601,20,20
21070602,20,20
21070603,20,20
21070604,20,20
21070605,20,20
21070606,20,20
21070607,20,20
21070608,20,20
21070609,20,20
21070610,20,20
21070611,20,20
21070612,20,20
21070613,20,20
21070614,20,20
21070615,20,20
21070616,20,20
21070617,20,20
21070619,20,20
21070620,20,20
21070622,20,20
21071015,20,20
21072353,20,20
21072354,20,20
21073452,20,20
21073889,20,20
21074097,20,20
21074117,20,20
21074337,20,20
21074679,20,20
21075011,20,20
21075012,20,20
21075013,20,20
21075014,20,20
21075015,20,20
21075016,20,20
21075017,20,20
21075018,20,20
21075197,20,20
21075346,20,20
21075347,20,20
21075353,20,20
21075355,20,20
21075358,20,20
21075359,20,20
21075362,20,20
21076631,20,20
21077153,20,20
21077646,20,20
21077647,20,20
21077648,20,20
21077649,20,20
21077827,20,20
21077828,20,20
21077829,20,20
21077830,20,20
21077832,20,20
21077891,20,20
21077892,20,20
21077893,20,20
21077894,20,20
21077938,20,20
21077939,20,20
21078107,20,20
21078288,20,20
21078303,20,20
21078534,20,20
21078547,20,20
21078551,20,20
21078553,20,20
21078575,20,20
21078576,20,20
21078956,20,20
21079541,20,20
21079542,20,20
21079543,20,20
21079544,20,20
21079545,20,20
21079546,20,20
21079547,20,20
21079548,20,20
21079549,20,20
21079555,20,20
21079556,20,20
21079558,20,20
21079559,20,20
21079560,20,20
21079561,20,20
21079562,20,20
21079563,20,20
21079564,20,20
21079565,20,20
21079566,20,20
21079567,20,20
21079568,20,20
21079569,20,20
21079572,20,20
21079573,20,20
21079574,20,20
21079575,20,20
21079578,20,20
21079579,20,20
21079580,20,20
21079581,20,20
21079582,20,20
21079583,20,20
21079584,20,20
21079585,20,20
21079586,20,20
21079593,20,20
21079594,20,20
21079777,20,20
21079778,20,20
21079779,20,20
21079780,20,20
21079781,20,20
21079782,20,20
21079783,20,20
21079784,20,20
21079785,20,20
21079786,20,20
21079787,20,20
21079788,20,20
21079789,20,20
21079790,20,20
21079791,20,20
21079792,20,20
21079793,20,20
21079794,20,20
21079795,20,20
21079796,20,20
21079797,20,20
21079798,20,20
21079799,20,20
21079955,20,20
21079956,20,20
21079957,20,20
21079958,20,20
21079959,20,20
21079960,20,20
21079961,20,20
21079962,20,20
21079965,20,20
21079968,20,20
21079969,20,20
21079970,20,20
21079971,20,20
21079972,20,20
21079973,20,20
21080296,20,20
21080297,20,20
21080300,20,20
21080301,20,20
21080302,20,20
21080303,20,20
21080304,20,20
21080305,20,20
21080307,20,20
21080308,20,20
21080309,20,20
21080310,20,20
21080313,20,20
21080314,20,20
21080315,20,20
21080316,20,20
21080317,20,20
21080318,20,20
21080506,20,20
21080703,20,20
21081421,20,20
21082055,20,20
21082056,20,20
21082057,20,20
21083095,20,20
21083096,20,20
21083097,20,20
21083702,20,20
21083795,20,20
21083796,20,20
21084676,20,20
21084678,20,20
21084681,20,20
21084990,20,20
21084991,20,20
21085071,20,20
21085072,20,20
21085073,20,20
21085078,20,20
21085080,20,20
21085081,20,20
21085082,20,20
21085083,20,20
21085089,20,20
21085349,20,20
21085350,20,20
21086361,20,20
21086362,20,20
21086363,20,20
21086904,20,20
21087352,20,20
21087353,20,20
21087580,20,20
21087581,20,20
21087582,20,20
21087584,20,20
21087644,20,20
21087645,20,20
21087646,20,20
21087647,20,20
21087648,20,20
21087847,20,20
21088070,20,20
21088285,20,20
21088309,20,20
21088655,20,20
21089236,20,20
21089239,20,20
21089240,20,20
21089245,20,20
21089246,20,20
21089250,20,20
21089251,20,20
21089252,20,20
21089253,20,20
21089254,20,20
21089255,20,20
21089256,20,20
21089257,20,20
21089258,20,20
21089259,20,20
21089261,20,20
21089262,20,20
21089263,20,20
21089264,20,20
21089267,20,20
21089268,20,20
21089272,20,20
21089273,20,20
21089274,20,20
21089275,20,20
21089276,20,20
21089277,20,20
21089283,20,20
21089284,20,20
21089285,20,20
21089488,20,20
21089489,20,20
21089490,20,20
21089491,20,20
21089492,20,20
21089493,20,20
21089494,20,20
21089495,20,20
21089496,20,20
21089497,20,20
21089498,20,20
21089499,20,20
21089500,20,20
21089501,20,20
21089502,20,20
21089503,20,20
21089504,20,20
21089505,20,20
21089506,20,20
21089507,20,20
21089508,20,20
21089670,20,20
21089671,20,20
21089672,20,20
21089673,20,20
21089674,20,20
21089675,20,20
21089678,20,20
21089679,20,20
21089680,20,20
21089681,20,20
21089682,20,20
21089686,20,20
21089687,20,20
21089688,20,20
21089689,20,20
21089690,20,20
21089691,20,20
21089692,20,20
21089696,20,20
21089698,20,20
21090015,20,20
21090016,20,20
21090020,20,20
21090021,20,20
21090023,20,20
21090024,20,20
21090025,20,20
21090026,20,20
21090027,20,20
21090028,20,20
21090029,20,20
21090030,20,20
21090031,20,20
21090034,20,20
21090035,20,20
21090036,20,20
21090452,20,20
21091166,20,20
21091826,20,20
21091827,20,20
21091828,20,20
21091829,20,20
21092684,20,20
21092869,20,20
21093437,20,20
21094462,20,20
21094463,20,20
21094464,20,20
21094465,20,20
21094466,20,20
21094837,20,20
21094843,20,20
21094844,20,20
21094845,20,20
21094846,20,20
21094847,20,20
21094848,20,20
21094849,20,20
21094850,20,20
21094851,20,20
21094856,20,20
21094858,20,20
21094859,20,20
21094862,20,20
21094863,20,20
21094864,20,20
21094865,20,20
21094866,20,20
21094869,20,20
21095152,20,20
21096122,20,20
21096123,20,20
21096580,20,20
21096663,20,20
21096664,20,20
21096670,20,20
21096671,20,20
21097379,20,20
21097380,20,20
21097387,20,20
21097445,20,20
21097446,20,20
21097447,20,20
21097448,20,20
21097449,20,20
21097450,20,20
21097581,20,20
21097582,20,20
21097799,20,20
21097895,20,20
21097902,20,20
21098089,20,20
21098093,20,20
21098117,20,20
21098137,20,20
21098184,20,20
21098545,20,20
21098580,20,20
21098581,20,20
21098694,20,20
21099067,20,20
21099160,20,20
21099161,20,20
21099162,20,20
21099163,20,20
21099164,20,20
21099165,20,20
21099166,20,20
21099172,20,20
21099173,20,20
21099175,20,20
21099176,20,20
21099177,20,20
21099179,20,20
21099180,20,20
21099181,20,20
21099182,20,20
21099183,20,20
21099185,20,20
21099186,20,20
21099187,20,20
21099188,20,20
21099189,20,20
21099190,20,20
21099194,20,20
21099195,20,20
21099196,20,20
21099197,20,20
21099198,20,20
21109006,20,20
21109007,20,20
21109011,20,20
21109012,20,20
21109013,20,20
21109014,20,20
21109015,20,20
21109016,20,20
21109017,20,20
21109022,20,20
21109023,20,20
21109024,20,20
21109025,20,20
21109244,20,20
21109245,20,20
21109246,20,20
21109247,20,20
21109248,20,20
21109249,20,20
21109250,20,20
21109251,20,20
21109252,20,20
21109253,20,20
